table,column,datatype,size,transform,d_start,d_length,d_sequence,description
b24010,b24010007_m90,float,,^jam_float,13,,,Margin of error for: B24010007
b24010,b24010008,float,,^jam_float,14,,,Financial managers
b24010,b24010008_m90,float,,^jam_float,14,,,Margin of error for: B24010008
b24010,b24010009,float,,^jam_float,15,,,Human resources managers
b24010,b24010009_m90,float,,^jam_float,15,,,Margin of error for: B24010009
b24010,b24010010,float,,^jam_float,16,,,Operations specialties managers except financial managers and human resources managers
b24010,b24010010_m90,float,,^jam_float,16,,,Margin of error for: B24010010
b24010,b24010011,float,,^jam_float,17,,,"Farmers, ranchers, and other agricultural managers"
b24010,b24010011_m90,float,,^jam_float,17,,,Margin of error for: B24010011
b24010,b24010012,float,,^jam_float,18,,,"Other management occupations except farmers, ranchers, and other agricultural managers"
b24010,b24010012_m90,float,,^jam_float,18,,,Margin of error for: B24010012
b24010,b24010013,float,,^jam_float,19,,,Business and financial operations occupations:
b24010,b24010013_m90,float,,^jam_float,19,,,Margin of error for: B24010013
b24010,b24010014,float,,^jam_float,20,,,Human resources workers
b24010,b24010014_m90,float,,^jam_float,20,,,Margin of error for: B24010014
b24010,b24010015,float,,^jam_float,21,,,Other business operations specialists
b24010,b24010015_m90,float,,^jam_float,21,,,Margin of error for: B24010015
b24010,b24010016,float,,^jam_float,22,,,Financial specialists:
b24010,b24010016_m90,float,,^jam_float,22,,,Margin of error for: B24010016
b24010,b24010017,float,,^jam_float,23,,,Accountants and auditors
b24010,b24010017_m90,float,,^jam_float,23,,,Margin of error for: B24010017
b24010,b24010018,float,,^jam_float,24,,,Other financial specialists
b24010,b24010018_m90,float,,^jam_float,24,,,Margin of error for: B24010018
b24010,b24010019,float,,^jam_float,25,,,"Computer, engineering, and science occupations:"
b24010,b24010019_m90,float,,^jam_float,25,,,Margin of error for: B24010019
b24010,b24010020,float,,^jam_float,26,,,Computer and mathematical occupations:
b24010,b24010020_m90,float,,^jam_float,26,,,Margin of error for: B24010020
b24010,b24010021,float,,^jam_float,27,,,Computer occupations:
b24010,b24010021_m90,float,,^jam_float,27,,,Margin of error for: B24010021
b24010,b24010022,float,,^jam_float,28,,,Computer and information research scientists and analysts
b24010,b24010022_m90,float,,^jam_float,28,,,Margin of error for: B24010022
b24010,b24010023,float,,^jam_float,29,,,Software developers and programmers
b24010,b24010023_m90,float,,^jam_float,29,,,Margin of error for: B24010023
b24010,b24010024,float,,^jam_float,30,,,Database and systems administrators and network architects
b24010,b24010024_m90,float,,^jam_float,30,,,Margin of error for: B24010024
b24010,b24010025,float,,^jam_float,31,,,"Miscellaneous computer occupations, including computer support specialists"
b24010,b24010025_m90,float,,^jam_float,31,,,Margin of error for: B24010025
b24010,b24010026,float,,^jam_float,32,,,Mathematical science occupations
b24010,b24010026_m90,float,,^jam_float,32,,,Margin of error for: B24010026
b24010,b24010027,float,,^jam_float,33,,,Architecture and engineering occupations:
b24010,b24010027_m90,float,,^jam_float,33,,,Margin of error for: B24010027
b24010,b24010028,float,,^jam_float,34,,,"Architects, surveyors, and cartographers"
b24010,b24010028_m90,float,,^jam_float,34,,,Margin of error for: B24010028
b24010,b24010029,float,,^jam_float,35,,,Engineers
b24010,b24010029_m90,float,,^jam_float,35,,,Margin of error for: B24010029
b24010,b24010030,float,,^jam_float,36,,,"Drafters, engineering, and mapping technicians"
b24010,b24010030_m90,float,,^jam_float,36,,,Margin of error for: B24010030
b24010,b24010031,float,,^jam_float,37,,,"Life, physical, and social science occupations:"
b24010,b24010031_m90,float,,^jam_float,37,,,Margin of error for: B24010031
b24010,b24010032,float,,^jam_float,38,,,Life and physical scientists
b24010,b24010032_m90,float,,^jam_float,38,,,Margin of error for: B24010032
b24010,b24010033,float,,^jam_float,39,,,Social scientists and related workers
b24010,b24010033_m90,float,,^jam_float,39,,,Margin of error for: B24010033
b24010,b24010034,float,,^jam_float,40,,,"Life, physical, and social science technicians"
b24010,b24010034_m90,float,,^jam_float,40,,,Margin of error for: B24010034
b24010,b24010035,float,,^jam_float,41,,,"Education, legal, community service, arts, and media occupations:"
b24010,b24010035_m90,float,,^jam_float,41,,,Margin of error for: B24010035
b24010,b24010036,float,,^jam_float,42,,,Community and social service occupations:
b24010,b24010036_m90,float,,^jam_float,42,,,Margin of error for: B24010036
b24010,b24010037,float,,^jam_float,43,,,"Counselors, social workers, and other community and social service specialists"
b24010,b24010037_m90,float,,^jam_float,43,,,Margin of error for: B24010037
b24010,b24010038,float,,^jam_float,44,,,Religious workers
b24010,b24010038_m90,float,,^jam_float,44,,,Margin of error for: B24010038
b24010,b24010039,float,,^jam_float,45,,,Legal occupations:
b24010,b24010039_m90,float,,^jam_float,45,,,Margin of error for: B24010039
b24010,b24010040,float,,^jam_float,46,,,Lawyers and judicial law clerks
b24010,b24010040_m90,float,,^jam_float,46,,,Margin of error for: B24010040
b24010,b24010041,float,,^jam_float,47,,,"Judges, magistrates, and other judicial workers"
b24010,b24010041_m90,float,,^jam_float,47,,,Margin of error for: B24010041
b24010,b24010042,float,,^jam_float,48,,,Legal support workers
b24010,b24010042_m90,float,,^jam_float,48,,,Margin of error for: B24010042
b24010,b24010043,float,,^jam_float,49,,,"Education, training, and library occupations:"
b24010,b24010043_m90,float,,^jam_float,49,,,Margin of error for: B24010043
b24010,b24010044,float,,^jam_float,50,,,Postsecondary teachers
b24010,b24010044_m90,float,,^jam_float,50,,,Margin of error for: B24010044
b24010,b24010045,float,,^jam_float,51,,,"Primary, secondary, and special education school teachers:"
b24010,b24010045_m90,float,,^jam_float,51,,,Margin of error for: B24010045
b24010,b24010046,float,,^jam_float,52,,,Preschool and kindergarten teachers
b24010,b24010046_m90,float,,^jam_float,52,,,Margin of error for: B24010046
b24010,b24010047,float,,^jam_float,53,,,Elementary and middle school teachers
b24010,b24010047_m90,float,,^jam_float,53,,,Margin of error for: B24010047
b24010,b24010048,float,,^jam_float,54,,,Secondary school teachers
b24010,b24010048_m90,float,,^jam_float,54,,,Margin of error for: B24010048
b24010,b24010049,float,,^jam_float,55,,,Special education teachers
b24010,b24010049_m90,float,,^jam_float,55,,,Margin of error for: B24010049
b24010,b24010050,float,,^jam_float,56,,,"Librarians, curators, and archivists"
b24010,b24010050_m90,float,,^jam_float,56,,,Margin of error for: B24010050
b24010,b24010051,float,,^jam_float,57,,,"Other teachers and instructors, education, training, and library occupations"
b24010,b24010051_m90,float,,^jam_float,57,,,Margin of error for: B24010051
b24010,b24010052,float,,^jam_float,58,,,"Arts, design, entertainment, sports, and media occupations:"
b24010,b24010052_m90,float,,^jam_float,58,,,Margin of error for: B24010052
b24010,b24010053,float,,^jam_float,59,,,Art and design workers
b24010,b24010053_m90,float,,^jam_float,59,,,Margin of error for: B24010053
b24010,b24010054,float,,^jam_float,60,,,"Entertainers and performers, sports, and related workers"
b24010,b24010054_m90,float,,^jam_float,60,,,Margin of error for: B24010054
b24010,b24010055,float,,^jam_float,61,,,Media and communication equipment workers
b24010,b24010055_m90,float,,^jam_float,61,,,Margin of error for: B24010055
b24010,b24010056,float,,^jam_float,62,,,Healthcare practitioners and technical occupations:
b24010,b24010056_m90,float,,^jam_float,62,,,Margin of error for: B24010056
b24010,b24010057,float,,^jam_float,63,,,Health diagnosing and treating practitioners and other technical occupations:
b24010,b24010057_m90,float,,^jam_float,63,,,Margin of error for: B24010057
b24010,b24010058,float,,^jam_float,64,,,Physicians and surgeons
b24010,b24010058_m90,float,,^jam_float,64,,,Margin of error for: B24010058
b24010,b24010059,float,,^jam_float,65,,,Therapists
b24010,b24010059_m90,float,,^jam_float,65,,,Margin of error for: B24010059
b24010,b24010060,float,,^jam_float,66,,,Registered nurses
b24010,b24010060_m90,float,,^jam_float,66,,,Margin of error for: B24010060
b24010,b24010061,float,,^jam_float,67,,,"Nurses, all other"
b24010,b24010061_m90,float,,^jam_float,67,,,Margin of error for: B24010061
b24010,b24010062,float,,^jam_float,68,,,Other health diagnosing and treating practitioners and technical occupations
b24010,b24010062_m90,float,,^jam_float,68,,,Margin of error for: B24010062
b24010,b24010063,float,,^jam_float,69,,,Health technologists and technicians
b24010,b24010063_m90,float,,^jam_float,69,,,Margin of error for: B24010063
b24010,b24010064,float,,^jam_float,70,,,Service occupations:
b24010,b24010064_m90,float,,^jam_float,70,,,Margin of error for: B24010064
b24010,b24010065,float,,^jam_float,71,,,Healthcare support occupations:
b24010,b24010065_m90,float,,^jam_float,71,,,Margin of error for: B24010065
b24010,b24010066,float,,^jam_float,72,,,"Nursing, psychiatric, and home health aides"
b24010,b24010066_m90,float,,^jam_float,72,,,Margin of error for: B24010066
b24010,b24010067,float,,^jam_float,73,,,Occupational and physical therapist assistants and aides
b24010,b24010067_m90,float,,^jam_float,73,,,Margin of error for: B24010067
b24010,b24010068,float,,^jam_float,74,,,Other healthcare support occupations
b24010,b24010068_m90,float,,^jam_float,74,,,Margin of error for: B24010068
b24010,b24010069,float,,^jam_float,75,,,Protective service occupations:
b24010,b24010069_m90,float,,^jam_float,75,,,Margin of error for: B24010069
b24010,b24010070,float,,^jam_float,76,,,First-line supervisors of law enforcement workers
b24010,b24010070_m90,float,,^jam_float,76,,,Margin of error for: B24010070
b24010,b24010071,float,,^jam_float,77,,,First-line supervisors of fire fighting and prevention workers
b24010,b24010071_m90,float,,^jam_float,77,,,Margin of error for: B24010071
b24010,b24010072,float,,^jam_float,78,,,"First-line supervisors of protective service workers, all other"
b24010,b24010072_m90,float,,^jam_float,78,,,Margin of error for: B24010072
b24010,b24010073,float,,^jam_float,79,,,Fire fighting and prevention workers
b24010,b24010073_m90,float,,^jam_float,79,,,Margin of error for: B24010073
b24010,b24010074,float,,^jam_float,80,,,Law enforcement workers
b24010,b24010074_m90,float,,^jam_float,80,,,Margin of error for: B24010074
b24010,b24010075,float,,^jam_float,81,,,Other protective service workers
b24010,b24010075_m90,float,,^jam_float,81,,,Margin of error for: B24010075
b24010,b24010076,float,,^jam_float,82,,,Food preparation and serving related occupations:
b24010,b24010076_m90,float,,^jam_float,82,,,Margin of error for: B24010076
b24010,b24010077,float,,^jam_float,83,,,First-line supervisors of food preparation and serving workers
b24010,b24010077_m90,float,,^jam_float,83,,,Margin of error for: B24010077
b24010,b24010078,float,,^jam_float,84,,,Cooks and food preparation workers
b24010,b24010078_m90,float,,^jam_float,84,,,Margin of error for: B24010078
b24010,b24010079,float,,^jam_float,85,,,Waiters and waitresses
b24010,b24010079_m90,float,,^jam_float,85,,,Margin of error for: B24010079
b24010,b24010080,float,,^jam_float,86,,,Food and beverage serving workers except waiters/waitresses
b24010,b24010080_m90,float,,^jam_float,86,,,Margin of error for: B24010080
b24010,b24010081,float,,^jam_float,87,,,Other food preparation and serving related workers
b24010,b24010081_m90,float,,^jam_float,87,,,Margin of error for: B24010081
b24010,b24010082,float,,^jam_float,88,,,Building and grounds cleaning and maintenance occupations:
b24010,b24010082_m90,float,,^jam_float,88,,,Margin of error for: B24010082
b24010,b24010083,float,,^jam_float,89,,,First-line supervisors of housekeeping and janitorial workers
b24010,b24010083_m90,float,,^jam_float,89,,,Margin of error for: B24010083
b24010,b24010084,float,,^jam_float,90,,,"First-line supervisors of landscaping, lawn service, and groundskeeping workers"
b24010,b24010084_m90,float,,^jam_float,90,,,Margin of error for: B24010084
b24010,b24010085,float,,^jam_float,91,,,Building cleaning and pest control workers
b24010,b24010085_m90,float,,^jam_float,91,,,Margin of error for: B24010085
b24010,b24010086,float,,^jam_float,92,,,Grounds maintenance workers
b24010,b24010086_m90,float,,^jam_float,92,,,Margin of error for: B24010086
b24010,b24010087,float,,^jam_float,93,,,Personal care and service occupations:
b24010,b24010087_m90,float,,^jam_float,93,,,Margin of error for: B24010087
b24010,b24010088,float,,^jam_float,94,,,First-line supervisors of personal care and service workers
b24010,b24010088_m90,float,,^jam_float,94,,,Margin of error for: B24010088
b24010,b24010089,float,,^jam_float,95,,,Personal appearance workers
b24010,b24010089_m90,float,,^jam_float,95,,,Margin of error for: B24010089
b24010,b24010090,float,,^jam_float,96,,,"Baggage porters and concierges, and tour and travel guides"
b24010,b24010090_m90,float,,^jam_float,96,,,Margin of error for: B24010090
b24010,b24010091,float,,^jam_float,97,,,Child care workers
b24010,b24010091_m90,float,,^jam_float,97,,,Margin of error for: B24010091
b24010,b24010092,float,,^jam_float,98,,,"Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers"
b24010,b24010092_m90,float,,^jam_float,98,,,Margin of error for: B24010092
b24010,b24010093,float,,^jam_float,99,,,Sales and office occupations:
b24010,b24010093_m90,float,,^jam_float,99,,,Margin of error for: B24010093
b24010,b24010094,float,,^jam_float,100,,,Sales and related occupations:
b24010,b24010094_m90,float,,^jam_float,100,,,Margin of error for: B24010094
b24010,b24010095,float,,^jam_float,101,,,First-line supervisors of retail sales workers
b24010,b24010095_m90,float,,^jam_float,101,,,Margin of error for: B24010095
b24010,b24010096,float,,^jam_float,102,,,First-line supervisors of non-retail sales workers
b24010,b24010096_m90,float,,^jam_float,102,,,Margin of error for: B24010096
b24010,b24010097,float,,^jam_float,103,,,Cashiers
b24010,b24010097_m90,float,,^jam_float,103,,,Margin of error for: B24010097
b24010,b24010098,float,,^jam_float,104,,,Retail sales workers except cashiers
b24010,b24010098_m90,float,,^jam_float,104,,,Margin of error for: B24010098
b24010,b24010099,float,,^jam_float,105,,,"Sales representatives, services"
b24010,b24010099_m90,float,,^jam_float,105,,,Margin of error for: B24010099
b24010,b24010100,float,,^jam_float,106,,,"Sales representatives, wholesale and manufacturing"
b24010,b24010100_m90,float,,^jam_float,106,,,Margin of error for: B24010100
b24010,b24010101,float,,^jam_float,107,,,Other sales and related workers
b24010,b24010101_m90,float,,^jam_float,107,,,Margin of error for: B24010101
b24010,b24010102,float,,^jam_float,108,,,Office and administrative support occupations:
b24010,b24010102_m90,float,,^jam_float,108,,,Margin of error for: B24010102
b24010,b24010103,float,,^jam_float,109,,,First-line supervisors of office and administrative support workers
b24010,b24010103_m90,float,,^jam_float,109,,,Margin of error for: B24010103
b24010,b24010104,float,,^jam_float,110,,,Communications equipment operators
b24010,b24010104_m90,float,,^jam_float,110,,,Margin of error for: B24010104
b24010,b24010105,float,,^jam_float,111,,,"Financial clerks except bookkeeping, accounting, and auditing clerks"
b24010,b24010105_m90,float,,^jam_float,111,,,Margin of error for: B24010105
b24010,b24010106,float,,^jam_float,112,,,"Bookkeeping, accounting, and auditing clerks"
b24010,b24010106_m90,float,,^jam_float,112,,,Margin of error for: B24010106
b24010,b24010107,float,,^jam_float,113,,,Information and record clerks except customer service representatives
b24010,b24010107_m90,float,,^jam_float,113,,,Margin of error for: B24010107
b24010,b24010108,float,,^jam_float,114,,,Customer service representatives
b24010,b24010108_m90,float,,^jam_float,114,,,Margin of error for: B24010108
b24010,b24010109,float,,^jam_float,115,,,"Material recording, scheduling, dispatching, and distributing workers"
b24010,b24010109_m90,float,,^jam_float,115,,,Margin of error for: B24010109
b24010,b24010110,float,,^jam_float,116,,,Secretaries and administrative assistants
b24010,b24010110_m90,float,,^jam_float,116,,,Margin of error for: B24010110
b24010,b24010111,float,,^jam_float,117,,,Other office and administrative support workers
b24010,b24010111_m90,float,,^jam_float,117,,,Margin of error for: B24010111
b24010,b24010112,float,,^jam_float,118,,,"Natural resources, construction, and maintenance occupations:"
b24010,b24010112_m90,float,,^jam_float,118,,,Margin of error for: B24010112
b24010,b24010113,float,,^jam_float,119,,,"Farming, fishing, and forestry occupations:"
b24010,b24010113_m90,float,,^jam_float,119,,,Margin of error for: B24010113
b24010,b24010114,float,,^jam_float,120,,,"First-line supervisors of farming, fishing, and forestry workers"
b24010,b24010114_m90,float,,^jam_float,120,,,Margin of error for: B24010114
b24010,b24010115,float,,^jam_float,121,,,Agricultural workers
b24010,b24010115_m90,float,,^jam_float,121,,,Margin of error for: B24010115
b24010,b24010116,float,,^jam_float,122,,,"Fishing and hunting, and forest, conservation, and logging workers"
b24010,b24010116_m90,float,,^jam_float,122,,,Margin of error for: B24010116
b24010,b24010117,float,,^jam_float,123,,,Construction and extraction occupations:
b24010,b24010117_m90,float,,^jam_float,123,,,Margin of error for: B24010117
b24010,b24010118,float,,^jam_float,124,,,First-line supervisors of construction and extraction workers
b24010,b24010118_m90,float,,^jam_float,124,,,Margin of error for: B24010118
b24010,b24010119,float,,^jam_float,125,,,Carpenters
b24010,b24010119_m90,float,,^jam_float,125,,,Margin of error for: B24010119
b24010,b24010120,float,,^jam_float,126,,,Construction laborers
b24010,b24010120_m90,float,,^jam_float,126,,,Margin of error for: B24010120
b24010,b24010121,float,,^jam_float,127,,,Electricians
b24010,b24010121_m90,float,,^jam_float,127,,,Margin of error for: B24010121
b24010,b24010122,float,,^jam_float,128,,,Painters and paperhangers
b24010,b24010122_m90,float,,^jam_float,128,,,Margin of error for: B24010122
b24010,b24010123,float,,^jam_float,129,,,"Pipelayers, plumbers, pipefitters, and steamfitters"
b24010,b24010123_m90,float,,^jam_float,129,,,Margin of error for: B24010123
b24010,b24010124,float,,^jam_float,130,,,"Construction trades workers except carpenters, electricians, painters, plumbers, and construction laborers"
b24010,b24010124_m90,float,,^jam_float,130,,,Margin of error for: B24010124
b24010,b24010125,float,,^jam_float,131,,,Other construction workers and helpers
b24010,b24010125_m90,float,,^jam_float,131,,,Margin of error for: B24010125
b24010,b24010126,float,,^jam_float,132,,,Extraction workers
b24010,b24010126_m90,float,,^jam_float,132,,,Margin of error for: B24010126
b24010,b24010127,float,,^jam_float,133,,,"Installation, maintenance, and repair occupations:"
b24010,b24010127_m90,float,,^jam_float,133,,,Margin of error for: B24010127
b24010,b24010128,float,,^jam_float,134,,,"First-line supervisors of mechanics, installers, and repairers"
b24010,b24010128_m90,float,,^jam_float,134,,,Margin of error for: B24010128
b24010,b24010129,float,,^jam_float,135,,,"Vehicle and mobile equipment mechanics, installers, and repairers"
b24010,b24010129_m90,float,,^jam_float,135,,,Margin of error for: B24010129
b24010,b24010130,float,,^jam_float,136,,,"Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers"
b24010,b24010130_m90,float,,^jam_float,136,,,Margin of error for: B24010130
b24010,b24010131,float,,^jam_float,137,,,"Production, transportation, and material moving occupations:"
b24010,b24010131_m90,float,,^jam_float,137,,,Margin of error for: B24010131
b24010,b24010132,float,,^jam_float,138,,,Production occupations:
b24010,b24010132_m90,float,,^jam_float,138,,,Margin of error for: B24010132
b24010,b24010133,float,,^jam_float,139,,,First-line supervisors of production and operating workers
b24010,b24010133_m90,float,,^jam_float,139,,,Margin of error for: B24010133
b24010,b24010134,float,,^jam_float,140,,,Assemblers and fabricators
b24010,b24010134_m90,float,,^jam_float,140,,,Margin of error for: B24010134
b24010,b24010135,float,,^jam_float,141,,,Food processing workers
b24010,b24010135_m90,float,,^jam_float,141,,,Margin of error for: B24010135
b24010,b24010136,float,,^jam_float,142,,,Metal workers and plastic workers
b24010,b24010136_m90,float,,^jam_float,142,,,Margin of error for: B24010136
b24010,b24010137,float,,^jam_float,143,,,Printing workers
b24010,b24010137_m90,float,,^jam_float,143,,,Margin of error for: B24010137
b24010,b24010138,float,,^jam_float,144,,,"Textile, apparel, and furnishings workers"
b24010,b24010138_m90,float,,^jam_float,144,,,Margin of error for: B24010138
b24010,b24010139,float,,^jam_float,145,,,Woodworkers
b24010,b24010139_m90,float,,^jam_float,145,,,Margin of error for: B24010139
b24010,b24010140,float,,^jam_float,146,,,Plant and system operators
b24010,b24010140_m90,float,,^jam_float,146,,,Margin of error for: B24010140
b24010,b24010141,float,,^jam_float,147,,,Other production occupations
b24010,b24010141_m90,float,,^jam_float,147,,,Margin of error for: B24010141
b24010,b24010142,float,,^jam_float,148,,,Transportation occupations:
b24010,b24010142_m90,float,,^jam_float,148,,,Margin of error for: B24010142
b24010,b24010143,float,,^jam_float,149,,,Supervisors of transportation and material moving workers
b24010,b24010143_m90,float,,^jam_float,149,,,Margin of error for: B24010143
b24010,b24010144,float,,^jam_float,150,,,Air transportation workers
b24010,b24010144_m90,float,,^jam_float,150,,,Margin of error for: B24010144
b24010,b24010145,float,,^jam_float,151,,,Rail and water transportation workers
b24010,b24010145_m90,float,,^jam_float,151,,,Margin of error for: B24010145
b24010,b24010146,float,,^jam_float,152,,,Bus drivers
b24010,b24010146_m90,float,,^jam_float,152,,,Margin of error for: B24010146
b24010,b24010147,float,,^jam_float,153,,,Driver/sales workers and truck drivers
b24010,b24010147_m90,float,,^jam_float,153,,,Margin of error for: B24010147
b24010,b24010148,float,,^jam_float,154,,,Motor vehicle operators except bus and truck drivers
b24010,b24010148_m90,float,,^jam_float,154,,,Margin of error for: B24010148
b24010,b24010149,float,,^jam_float,155,,,Other transportation workers
b24010,b24010149_m90,float,,^jam_float,155,,,Margin of error for: B24010149
b24010,b24010150,float,,^jam_float,156,,,Material moving occupations:
b24010,b24010150_m90,float,,^jam_float,156,,,Margin of error for: B24010150
b24010,b24010151,float,,^jam_float,157,,,"Laborers and material movers, hand"
b24010,b24010151_m90,float,,^jam_float,157,,,Margin of error for: B24010151
b24010,b24010152,float,,^jam_float,158,,,"Material moving workers except supervisors and laborers and material movers, hand"
b24010,b24010152_m90,float,,^jam_float,158,,,Margin of error for: B24010152
,,,,,,,,
b07004h,id,int,,,169,6,30,"Geographical Mobility In The Past Year (White Alone, Not Hispanic Or Latino) For Current Residence In The United States"
b07004h,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b07004h,chariter,str,3,,3,,,Character Iteration
b07004h,sequence,int,4,,4,,,Sequence Number
b07004h,logrecno,int,7,,5,,,Logical Record Number
b07004h,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b07004h,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b07004h,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b07004h,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b07004h,b07004h001,float,,^jam_float,169,,,Total:
b07004h,b07004h001_m90,float,,^jam_float,169,,,Margin of error for: B07004H001
b07004h,b07004h002,float,,^jam_float,170,,,Same house 1 year ago
b07004h,b07004h002_m90,float,,^jam_float,170,,,Margin of error for: B07004H002
b07004h,b07004h003,float,,^jam_float,171,,,Moved within same county
b07004h,b07004h003_m90,float,,^jam_float,171,,,Margin of error for: B07004H003
b07004h,b07004h004,float,,^jam_float,172,,,Moved from different county within same state
b07004h,b07004h004_m90,float,,^jam_float,172,,,Margin of error for: B07004H004
b07004h,b07004h005,float,,^jam_float,173,,,Moved from different state
b07004h,b07004h005_m90,float,,^jam_float,173,,,Margin of error for: B07004H005
b07004h,b07004h006,float,,^jam_float,174,,,Moved from abroad
b07004h,b07004h006_m90,float,,^jam_float,174,,,Margin of error for: B07004H006
,,,,,,,,
c08505f,id,int,,,205,6,4,Means Of Transportation To Work For Workplace Geography (Some Other Race Alone)
c08505f,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c08505f,chariter,str,3,,3,,,Character Iteration
c08505f,sequence,int,4,,4,,,Sequence Number
c08505f,logrecno,int,7,,5,,,Logical Record Number
c08505f,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c08505f,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c08505f,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c08505f,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c08505f,c08505f001,float,,^jam_float,205,,,Total:
c08505f,c08505f001_m90,float,,^jam_float,205,,,Margin of error for: C08505F001
c08505f,c08505f002,float,,^jam_float,206,,,"Car, truck, or van - drove alone"
c08505f,c08505f002_m90,float,,^jam_float,206,,,Margin of error for: C08505F002
c08505f,c08505f003,float,,^jam_float,207,,,"Car, truck, or van - carpooled"
c08505f,c08505f003_m90,float,,^jam_float,207,,,Margin of error for: C08505F003
c08505f,c08505f004,float,,^jam_float,208,,,Public transportation (excluding taxicab)
c08505f,c08505f004_m90,float,,^jam_float,208,,,Margin of error for: C08505F004
c08505f,c08505f005,float,,^jam_float,209,,,"Taxicab, motorcycle, bicycle, walked, or other means"
c08505f,c08505f005_m90,float,,^jam_float,209,,,Margin of error for: C08505F005
c08505f,c08505f006,float,,^jam_float,210,,,Worked at home
c08505f,c08505f006_m90,float,,^jam_float,210,,,Margin of error for: C08505F006
,,,,,,,,
b10056,id,int,,,142,11,45,Sex Of Grandparents Living With Own Grandchildren Under 18 Years By Responsibility For Own Grandchildren And Age Of Grandparent
b10056,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b10056,chariter,str,3,,3,,,Character Iteration
b10056,sequence,int,4,,4,,,Sequence Number
b10056,logrecno,int,7,,5,,,Logical Record Number
b10056,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b10056,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b10056,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b10056,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b10056,b10056001,float,,^jam_float,142,,,Total:
b10056,b10056001_m90,float,,^jam_float,142,,,Margin of error for: B10056001
b10056,b10056002,float,,^jam_float,143,,,Male:
b10056,b10056002_m90,float,,^jam_float,143,,,Margin of error for: B10056002
b10056,b10056003,float,,^jam_float,144,,,Grandparent responsible for own grandchildren under 18 years:
b10056,b10056003_m90,float,,^jam_float,144,,,Margin of error for: B10056003
b10056,b10056004,float,,^jam_float,145,,,30 to 59 years
b10056,b10056004_m90,float,,^jam_float,145,,,Margin of error for: B10056004
b10056,b10056005,float,,^jam_float,146,,,60 years and over
b10056,b10056005_m90,float,,^jam_float,146,,,Margin of error for: B10056005
b10056,b10056006,float,,^jam_float,147,,,Grandparent not responsible for own grandchildren under 18 years
b10056,b10056006_m90,float,,^jam_float,147,,,Margin of error for: B10056006
b10056,b10056007,float,,^jam_float,148,,,Female:
b10056,b10056007_m90,float,,^jam_float,148,,,Margin of error for: B10056007
b10056,b10056008,float,,^jam_float,149,,,Grandparent responsible for own grandchildren under 18 years:
b10056,b10056008_m90,float,,^jam_float,149,,,Margin of error for: B10056008
b10056,b10056009,float,,^jam_float,150,,,30 to 59 years
b10056,b10056009_m90,float,,^jam_float,150,,,Margin of error for: B10056009
b10056,b10056010,float,,^jam_float,151,,,60 years and over
b10056,b10056010_m90,float,,^jam_float,151,,,Margin of error for: B10056010
b10056,b10056011,float,,^jam_float,152,,,Grandparent not responsible for own grandchildren under 18 years
b10056,b10056011_m90,float,,^jam_float,152,,,Margin of error for: B10056011
,,,,,,,,
c04005,id,int,,,115,31,21,People Reporting Multiple Ancestry
c04005,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c04005,chariter,str,3,,3,,,Character Iteration
c04005,sequence,int,4,,4,,,Sequence Number
c04005,logrecno,int,7,,5,,,Logical Record Number
c04005,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c04005,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c04005,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c04005,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c04005,c04005001,float,,^jam_float,115,,,Total:
c04005,c04005001_m90,float,,^jam_float,115,,,Margin of error for: C04005001
c04005,c04005002,float,,^jam_float,116,,,American
c04005,c04005002_m90,float,,^jam_float,116,,,Margin of error for: C04005002
c04005,c04005003,float,,^jam_float,117,,,Arab
c04005,c04005003_m90,float,,^jam_float,117,,,Margin of error for: C04005003
c04005,c04005004,float,,^jam_float,118,,,British
c04005,c04005004_m90,float,,^jam_float,118,,,Margin of error for: C04005004
c04005,c04005005,float,,^jam_float,119,,,Czech
c04005,c04005005_m90,float,,^jam_float,119,,,Margin of error for: C04005005
c04005,c04005006,float,,^jam_float,120,,,Danish
c04005,c04005006_m90,float,,^jam_float,120,,,Margin of error for: C04005006
